audit_id,question_id,stage,question,gold_answer,gold_supporting_facts,retrieved_evidence,covered_supporting_facts,automatic_three_class_label,automatic_stop_label,critic_stop_probability,critic_prediction,prediction_outcome,evidence_length_tokens,evidence_length_bucket,gold_supporting_fact_count,gold_supporting_fact_bucket,visible_supporting_fact_ratio_evaluation_only,human_sufficient_to_answer,human_label,human_notes,reviewer
[article_60657aeac2f4922b7ad7_b256_s0000-0006] TITLE: Sde Dov Airport | SENTENCE_IDS: [0, 1, 2, 3, 4, 5, 6] | TEXT: Sde Dov Airport (Hebrew: שדה דב‎ ‎ , ""lit.""  Dov Field, Arabic: مطار سدي دوف‎ ‎ ), also known as Dov Hoz Airport (Hebrew: נמל התעופה דב הוז‎ ‎ , ""Nemal HaTe'ufa Dov Hoz"", Arabic: مطار دوف هوز‎ ‎ ) (IATA: SDV, ICAO: LLSD) is an airport located in Tel Aviv, Israel which mainly handles scheduled domestic flights to Eilat and Uvda (a.k.a. Ovda), northern Israel (Haifa and the Galilee), and the Golan Heights.  It is the largest airport in Tel Aviv proper, and the second largest in the area, after Ben Gurion International Airport on the outskirts of Lod.  The airport is named after Dov Hoz, one of the pioneers of Jewish aviation.  The airport is expected to close by the end of 2018 after an agreement was struck re-purposing the land which houses it for residential apartments.  Commercial flights will move to Ben Gurion Airport.  The airport is a focus city for Arkia Israel Airlines and Israir Airlines.

[article_256f848c30e714be12ca_b256_s0000-0002] TITLE: Detroit Metropolitan Airport | SENTENCE_IDS: [0, 1, 2] | TEXT: Detroit Metropolitan Wayne County Airport (IATA: DTW, ICAO: KDTW, FAA LID: DTW) , usually called Detroit Metro Airport, Metro Airport, or just DTW, is a major international airport in the United States covering 4,850 acre in Romulus, Michigan, a suburb of Detroit.  It is Michigan's busiest airport, and one of the largest airline hubs in the country.  The Federal Aviation Administration (FAA) National Plan of Integrated Airport Systems for 2017–2021 categorized it as a large hub primary commercial service facility.

[article_4be76e33b9877c222422_b256_s0000-0002] TITLE: Toronto Pearson International Airport | SENTENCE_IDS: [0, 1, 2] | TEXT: Toronto Pearson International Airport (IATA: YYZ, ICAO: CYYZ) , officially named Lester B. Pearson International Airport (frequently shortened to Toronto Pearson, Pearson Airport, or simply Pearson), is an international airport serving the city of Toronto, Ontario, Canada, the Greater Toronto Area, and the Golden Horseshoe, an urban agglomeration of 9.2 million people.  The airport is located 22.5 km northwest of Downtown Toronto, with the bulk of the airport (including the two main terminals) located in the adjacent city of Mississauga, and a small portion of the airfield extending into Etobicoke, Toronto's western district.  The airport is named in honour of Toronto-born Lester B. Pearson, Nobel Peace Prize Laureate and 14th Prime Minister of Canada.

[article_d79347643c9c8da1671b_b256_s0000-0004] TITLE: Logan International Airport | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: Logan International Airport (IATA: BOS, ICAO: KBOS, FAA LID: BOS) , officially known as General Edward Lawrence Logan International Airport, is an international airport located in the East Boston neighborhood of Boston, Massachusetts, United States (and partly in the town of Winthrop, Massachusetts).  It covers 2384 acre , has six runways and four passenger terminals, and employs an estimated 16,000 people.  It is the largest airport in the New England region and 17th-busiest airport in the United States, with 33.5 million total passengers in 2015.  It is named after General Edward Lawrence Logan.  In 2016, Massport reported an 8.5% increase in passenger traffic comparing 2015 to 2016, giving the airport a total of about 36.3 million passengers.

[article_f0e158014d6808107211_b256_s0000-0001] TITLE: Grand Junction Regional Airport | SENTENCE_IDS: [0, 1] | TEXT: Grand Junction Regional Airport (IATA: KGJT, ICAO: GJT) is a public airport three miles northeast of Grand Junction, in Mesa County, Colorado.  Owned by the Grand Junction Regional Airport Authority, it is the largest airport in western Colorado and third largest in the state, behind Denver International Airport and Colorado Springs Airport.

[article_f6d3a45fddd355e6a3af_b256_s0000-0003] TITLE: Gatwick Airport | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: Gatwick Airport (also known as London Gatwick) (IATA: LGW, ICAO: EGKK) is a major international airport in south-east England, 29.5 mi south of Central London and 2.7 NM north of Crawley.  It is the second-busiest airport by total passenger traffic in the United Kingdom, after London Heathrow.  Gatwick is the eighth-busiest airport in Europe.  Until 2016, it was the busiest single-use runway airport in the world before being overtaken by Mumbai's Chhatrapati Shivaji International Airport.

[article_698ada6151974e34ccf3_b256_s0000-0004] TITLE: Greater Rochester International Airport | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: Greater Rochester International Airport (IATA: ROC, ICAO: KROC, FAA LID: ROC) is three miles (6 km) southwest of downtown Rochester, in Monroe County, New York.  It is owned and operated by Monroe County.  The largest airline that serves the airport is Delta Air Lines with 30% of passengers flying on Delta.  The airport is home to the 642nd Aviation Support Battalion, part of the 42nd Infantry Division.  It is the fourth-busiest airport in the state of New York and the second-busiest outside of the New York City metropolitan area.

[article_9f8969738a70fed69a28_b256_s0000-0002] TITLE: Croydon Airport | SENTENCE_IDS: [0, 1, 2] | TEXT: Croydon Airport (ICAO: EGCR ) was an airport in South London, England.  It was the main airport for London before it was replaced by Northolt Aerodrome, London Heathrow Airport and Gatwick Airport.  The terminal building and entrance lodge are Grade II listed buildings.

[article_5b86abbbacd7eb5893ed_b256_s0000-0002] TITLE: El Paso International Airport | SENTENCE_IDS: [0, 1, 2] | TEXT: El Paso International Airport (IATA: ELP, ICAO: KELP, FAA LID: ELP) is a public airport four miles (6 km) northeast of downtown El Paso, in El Paso County, Texas, United States.  It is the largest commercial airport in West Texas, handling 2,778,248 passengers in 2014.  The airport serves the El Paso–Las Cruces Combined Statistical Area.

[article_b4617b65936e8bd19cab_b256_s0000-0003] TITLE: Henderson Executive Airport | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: Henderson Executive Airport (IATA: HSH, ICAO: KHND, FAA LID: HND) is a public airport located 11 NM south of the central business district of Las Vegas, in Clark County, Nevada, United States.  The airport is owned by Clark County and operated by the Clark County Department of Aviation.  According to the FAA's National Plan of Integrated Airport Systems for 2009-2013, it is categorized as a ""reliever airport"".  It was originally known as Sky Harbor Airport, but was renamed in 1996 when it was purchased by Clark County to be used as a reliever airport for McCarran International Airport.

[article_e6870995f17a958d811d_b256_s0000-0002] TITLE: José Aponte de la Torre Airport | SENTENCE_IDS: [0, 1, 2] | TEXT: José Aponte de la Torre Airport (IATA: NRR, ICAO: TJRV, FAA LID: RVR) is a public use airport owned by Puerto Rico Ports Authority and located 2 NM from the central business district of Ceiba, a town in Puerto Rico.  It is included in the National Plan of Integrated Airport Systems for 2011–2015, which categorized it as a ""general aviation"" airport.  The airport also offers scheduled passenger service via three commercial airlines to the islands of Vieques and Culebra, Puerto Rico.

[article_5bd97992facb0fed75cd_b256_s0000-0002] TITLE: Parafield Airport | SENTENCE_IDS: [0, 1, 2] | TEXT: Parafield Airport (ICAO: YPPF) is on the edge of the residential suburb of Parafield, South Australia, 18 km north of the Adelaide city centre and adjacent to the Mawson Lakes campus of the University of South Australia.  It is Adelaide's second airport and the fifth busiest airport in Australia by aircraft movements.  Although owned by the Government of Australia, the airport is leased to and managed independently by Parafield Airport Ltd., a wholly owned subsidiary of Adelaide Airport Limited.

[article_8c89cda1b317da992d68_b256_s0000-0003] TITLE: OC Transpo Route 97 | SENTENCE_IDS: [0, 1, 2, 3] | TEXT: OC Transpo Route 97 is the City of Ottawa bus (transitway) between downtown and the airport.  It starts at Bayshore Station at Bayshore Shopping Centre and ends at either South Keys Station or the Airport.  Several trips each day start or end at Tunney's Pasture Station.  Some trips also serve Bells Corners after serving Bayshore Station.","[{""title"": ""National Route A002 (Argentina)"", ""sentence_id"": 0}, {""title"": ""Ministro Pistarini International Airport"", ""sentence_id"": 0}, {""title"": ""Ministro Pistarini International Airport"", ""sentence_id"": 1}]",sufficient,1,0.9978208541870117,1,correct_stop,3063,>2048,3,3,0.0,,,,
39,hotpot_005263,rerank@20,"The man Tony Bennet called ""The Father of Rock and Roll"" once toured with what singer who once auditioned for ""Junior Junction"", and landed a recording contract in her teens?",Lola Dee,"[{""title"": ""Lola Dee"", ""sentence_id"": 0}, {""title"": ""Lola Dee"", ""sentence_id"": 1}, {""title"": ""Lola Dee"", ""sentence_id"": 2}, {""title"": ""Lola Dee"", ""sentence_id"": 3}, {""title"": ""Lola Dee"", ""sentence_id"": 4}, {""title"": ""Johnnie Ray"", ""sentence_id"": 0}, {""title"": ""Johnnie Ray"", ""sentence_id"": 1}, {""title"": ""Johnnie Ray"", ""sentence_id"": 2}]","[article_c986eebe18f52fd25573_b256_s0000-0002] TITLE: Johnnie Ray | SENTENCE_IDS: [0, 1, 2] | TEXT: John Alvin Ray (January 10, 1927 – February 24, 1990) was an American singer, songwriter, and pianist.  Extremely popular for most of the 1950s, Ray has been cited by critics as a major precursor to what would become rock and roll, for his jazz and blues-influenced music and his animated stage personality.  Tony Bennett called Ray the ""father of rock and roll,"" and historians have noted him as a pioneering figure in the development of the genre.

[article_1abe4b5e3b0806d934d5_b256_s0000-0004] TITLE: Dusty Springfield | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: Mary Isobel Catherine Bernadette O'Brien, (16 April 1939 – 2 March 1999), better known as Dusty Springfield, was an English pop singer and record producer whose career extended from the late 1950s to the 1990s.  With her distinctive sensual mezzo-soprano sound, she was an important blue-eyed soul singer and at her peak was one of the most successful British female performers, with six top 20 singles on the US ""Billboard"" Hot 100 and sixteen on the UK Singles Chart from 1963 to 1989.  She is a member of the US Rock and Roll and UK Music Halls of Fame.  International polls have named Springfield among the best female rock artists of all time.  Her image, supported by a peroxide blonde bouffant hairstyle, evening gowns, and heavy make-up, as well as her flamboyant performances made her an icon of the Swinging Sixties.

[article_a99c597af941e7223a8f_b256_s0000-0004] TITLE: Lola Dee | SENTENCE_IDS: [0, 1, 2, 3, 4] | TEXT: Lola Dee is an American singer and recording artist with Mercury Records and Columbia Records labels in the 1950s and 1960s.  At the age of 14, she was heard in an amateur contest and asked to audition for a network teen-aged show called ""Junior Junction"".  At 16 she was signed to a recording contract.  She recorded over 40 sides, including the half million best seller ""Only You"" in 1955.  Her popularity as a recording artist gave her the opportunity to tour with such stars as Bob Hope, Johnnie Ray and Jimmy Durante in the late 1950s and 1960s.

[article_ddeda770e8454700259c_b256_s0000-0002] TITLE: Joe Walsh | SENTENCE_IDS: [0, 1, 2] | TEXT: Joseph Fidler Walsh (born November 20, 1947) is an American singer, guitarist, and songwriter.  In a career spanning more than 40 years, he has been a member of five successful rock bands: James Gang, Barnstorm, Eagles, the Party Boys, and Ringo Starr & His All-Starr Band.  In the 1990s, he was also a member of the short-lived supergroup the Best.

[article_b9449261e29c7e134975_b256_s0000-0002] TITLE: Billy Idol | SENTENCE_IDS: [0, 1, 2] | TEXT: William Michael Albert Broad (born 30 November 1955), known professionally as Billy Idol, is an English musician, singer, songwriter, and actor.  He first achieved fame in the 1970s as a member of the punk rock band Generation X.  Subsequently, he embarked on a solo career which led to international recognition and made Idol one of the lead artists during the MTV-driven ""Second British Invasion"" in the United States.

[article_82007762fee7f4490b68_b256_s0000-0002] TITLE: Shakin' Stevens | SENTENCE_IDS: [0, 1, 2] | TEXT: Michael Barratt (born 4 March 1948), known as Shakin' Stevens, is a platinum-selling British rock and roll singer and songwriter who was the UK's biggest-selling singles artist of the 1980s.  His recording and performing career began in the late 1960s, although it was not until 1980 that his commercial success began.  His most successful songs were nostalgia hits, evoking the sound of 1950s rock and roll and pop.

[article_5a691e8aa6262c41d2da_b256_s0000-0006] TITLE: Aaliyah | SENTENCE_IDS: [0, 1, 2, 3, 4, 5, 6] | TEXT: Aaliyah Dana Haughton ( ; January 16, 1979 – August 25, 2001) was an American singer, actress, and model.  She was born in Brooklyn, New York, and raised in Detroit, Michigan.  At the age of 10, she appeared on the television show ""Star Search"" and performed in concert alongside Gladys Knight.  At age 12, Aaliyah signed with Jive Records and her uncle Barry Hankerson's Blackground Records.  Hankerson introduced her to R. Kelly, who became her mentor, as well as lead songwriter and producer of her debut album, ""Age Ain't Nothing but a Number"".  The album sold three million copies in the United States and was certified double platinum by the Recording Industry Association of America (RIAA).  After facing allegations of an illegal marriage with R. Kelly, Aaliyah ended her contract with Jive and signed with Atlantic Records.
